dataset,seed,branch,sample,categoria,confianca,margem,acertou,complexidade_heatmap,ssim_vs_grupo_confiante,ensemble_salvaria
displasia,7,mobilenet_orig,34,acerto_confiante,0.9998335838317872,0.9996671566914304,True,0.5020379745992875,,False
displasia,7,mobilenet_orig,8,acerto_confiante,0.999730110168457,0.9994601974613033,True,0.5062770929301206,,False
displasia,7,mobilenet_orig,26,acerto_confiante,0.9995479583740234,0.9990959069109523,True,0.6202056212876661,,False
displasia,7,mobilenet_orig,44,acerto_confiante,0.999446451663971,0.9988928641541861,True,0.5641414431816192,,False
displasia,7,mobilenet_orig,25,acerto_confiante,0.998835027217865,0.9976701078703628,True,0.6188577570969739,,False
displasia,7,mobilenet_orig,24,acerto_confiante,0.9986982941627502,0.9973966073011981,True,0.5353454031464485,,False
displasia,7,mobilenet_orig,45,acerto_confiante,0.9986751675605774,0.9973503609653563,True,0.581388992787432,,False
displasia,7,mobilenet_orig,42,acerto_confiante,0.9982293248176576,0.9964586197165773,True,0.5550414265579217,,False
displasia,7,mobilenet_orig,39,acerto_confiante,0.998210906982422,0.996421836433001,True,0.6472812783540456,,False
displasia,7,mobilenet_orig,35,acerto_confiante,0.9976505637168884,0.995301146293059,True,0.6526432189603478,,False
displasia,7,mobilenet_orig,41,acerto_confiante,0.9960687160491944,0.9921373976394535,True,0.5518312072910188,,False
displasia,7,mobilenet_orig,40,acerto_confiante,0.9959975481033324,0.9919950864277779,True,0.6128065307179188,,False
displasia,7,mobilenet_orig,23,acerto_confiante,0.9941657185554504,0.9883314608596265,True,0.4898131905921318,,False
displasia,7,mobilenet_orig,31,acerto_confiante,0.9930132031440736,0.9860263634473087,True,0.5166598632467146,,False
displasia,7,mobilenet_orig,43,acerto_confiante,0.9912759065628052,0.9825518056750298,True,0.683697651850924,,False
displasia,7,mobilenet_recplot,0,fronteira,0.5387073159217834,0.07741460204124456,False,0.6336997186177153,0.3378089633500061,True
displasia,7,mobilenet_recplot,16,fronteira,0.531333863735199,0.06266772747039795,False,0.5965686539658844,0.31305022845455477,True
displasia,7,mobilenet_recplot,25,fronteira,0.5421270132064819,0.08425399661064154,True,0.7276491437971546,0.37395258203130266,False
displasia,7,mobilenet_recplot,35,fronteira,0.52988600730896,0.059771955013275146,True,0.7344999510506646,0.25361933886402044,False
displasia,7,mobilenet_recplot,2,acerto_confiante,0.9948561191558838,0.9897122341208161,True,0.5605674437315817,,False
displasia,7,mobilenet_recplot,20,acerto_confiante,0.9943172335624696,0.988634458743036,True,0.5808484041149982,,False
displasia,7,mobilenet_recplot,37,acerto_confiante,0.9923755526542664,0.9847511146217586,True,0.5348677144458099,,False
displasia,7,mobilenet_recplot,8,acerto_confiante,0.9917880296707152,0.9835760332643986,True,0.6323840629727018,,False
displasia,7,mobilenet_recplot,11,acerto_confiante,0.991429328918457,0.982858636416495,True,0.5716755475891461,,False
displasia,7,mobilenet_recplot,7,acerto_confiante,0.9906612038612366,0.9813224328681827,True,0.697398034596908,,False
displasia,7,mobilenet_recplot,41,acerto_confiante,0.9905349016189576,0.9810698106884959,True,0.5298591413127256,,False
displasia,7,mobilenet_recplot,23,acerto_confiante,0.9890978932380676,0.9781957650557161,True,0.3585904832243945,,False
displasia,7,mobilenet_recplot,44,acerto_confiante,0.986841082572937,0.9736821167171003,True,0.5366416337373149,,False
displasia,7,mobilenet_recplot,42,acerto_confiante,0.9845191240310668,0.9690382173284888,True,0.5221263098191923,,False
displasia,7,mobilenet_recplot,39,acerto_confiante,0.98058819770813,0.9611763767898084,True,0.5009313077114897,,False
displasia,7,mobilenet_recplot,38,acerto_confiante,0.978303849697113,0.9566076546907425,True,0.5234331785358387,,False
displasia,7,mobilenet_recplot,45,acerto_confiante,0.9756929874420166,0.9513859804719687,True,0.5691010672445317,,False
displasia,7,mobilenet_recplot,24,acerto_confiante,0.9717144966125488,0.943429034203291,True,0.5735995866561253,,False
displasia,7,mobilenet_recplot,40,acerto_confiante,0.9540616273880004,0.9081232659518718,True,0.6000909837564958,,False
displasia,7,mobilenet_recplot,43,erro_confiante,0.9113133549690248,0.8226267099380494,False,0.775005153791714,0.3142606293563516,True
displasia,7,mobilenet_recplot,26,erro_confiante,0.6749541759490967,0.3499083817005158,False,0.7951231421009541,0.17690787965622276,True
displasia,7,mobilenet_recplot,10,erro_confiante,0.6304803490638733,0.2609606981277466,False,0.7112487947853745,0.20833089049900472,True
displasia,7,mobilenet_recplot,0,erro_confiante,0.5387073159217834,0.07741460204124456,False,0.6336997186177153,0.3378089633500061,True
displasia,7,mobilenet_recplot,16,erro_confiante,0.531333863735199,0.06266772747039795,False,0.5965686539658844,0.31305022845455477,True
displasia,7,effnet_orig,21,fronteira,0.5214422345161438,0.042884498834609985,False,0.8318508653508483,0.10138517983888434,True
displasia,7,effnet_orig,26,acerto_confiante,0.9998794198036194,0.9997588499754784,True,0.5052606402737703,,False
displasia,7,effnet_orig,24,acerto_confiante,0.99969744682312,0.999394839425804,True,0.42888330551043724,,False
displasia,7,effnet_orig,23,acerto_confiante,0.9995335340499878,0.9990670304978267,True,0.35611778668947336,,False
displasia,7,effnet_orig,32,acerto_confiante,0.9991946816444396,0.9983893346507102,True,0.4777634533825153,,False
displasia,7,effnet_orig,22,acerto_confiante,0.9989811778068542,0.9979623424587771,True,0.48584341864523417,,False
displasia,7,effnet_orig,36,acerto_confiante,0.998835027217865,0.9976701034465805,True,0.48832866153208565,,False
displasia,7,effnet_orig,39,acerto_confiante,0.9982889890670776,0.9965779830235988,True,0.5756339094771412,,False
displasia,7,effnet_orig,44,acerto_confiante,0.9974265098571776,0.9948530164547265,True,0.42520296001523805,,False
displasia,7,effnet_orig,34,acerto_confiante,0.9973909258842468,0.994781863410026,True,0.47162411448073027,,False
displasia,7,effnet_orig,37,acerto_confiante,0.9966520667076112,0.9933041885960849,True,0.46452063750017086,,False
displasia,7,effnet_orig,35,acerto_confiante,0.9961276650428772,0.992255341494456,True,0.40113327527839165,,False
displasia,7,effnet_orig,41,acerto_confiante,0.9956604242324828,0.9913208656944335,True,0.3931105150647959,,False
displasia,7,effnet_orig,25,acerto_confiante,0.9953824281692504,0.9907648367807269,True,0.41943485659322244,,False
displasia,7,effnet_orig,33,acerto_confiante,0.995315670967102,0.9906312874518336,True,0.3778102234598745,,False
displasia,7,effnet_orig,42,acerto_confiante,0.995154619216919,0.9903091862797737,True,0.489784284626943,,False
displasia,7,effnet_orig,7,erro_confiante,0.7871268391609192,0.574253648519516,False,0.7074814978548898,0.17520154276732644,True
displasia,7,effnet_orig,14,erro_confiante,0.6846829652786255,0.3693658709526062,False,0.5803302166982921,0.3290323568476567,True
displasia,7,effnet_orig,20,erro_confiante,0.6298729181289673,0.25974583625793457,False,0.7249201016703455,0.17876234180841968,True
displasia,7,effnet_orig,11,erro_confiante,0.623230516910553,0.2464610636234284,False,0.6937288019886616,0.19383786790709695,True
displasia,7,effnet_orig,21,erro_confiante,0.5214422345161438,0.042884498834609985,False,0.8318508653508483,0.10138517983888434,True
displasia,7,effnet_recplot,27,acerto_confiante,0.9994149208068848,0.9988297830568627,True,0.5772410656644528,,False
displasia,7,effnet_recplot,23,acerto_confiante,0.999350368976593,0.9987007401068695,True,0.652558745348893,,False
displasia,7,effnet_recplot,13,acerto_confiante,0.9992581009864808,0.9985161946970039,True,0.5907153688070523,,False
displasia,7,effnet_recplot,7,acerto_confiante,0.9992360472679138,0.9984720672946424,True,0.6119195630116422,,False
displasia,7,effnet_recplot,4,acerto_confiante,0.9987831115722656,0.9975662066135557,True,0.6291170516205811,,False
displasia,7,effnet_recplot,15,acerto_confiante,0.9986695051193236,0.9973390009254216,True,0.542061081764875,,False
displasia,7,effnet_recplot,24,acerto_confiante,0.9986177682876588,0.9972354909405114,True,0.4853912266755668,,False
displasia,7,effnet_recplot,11,acerto_confiante,0.9979581832885742,0.9959163670428098,True,0.6854835380520848,,False
displasia,7,effnet_recplot,30,acerto_confiante,0.9978766441345216,0.9957533043343575,True,0.5137486860006842,,False
displasia,7,effnet_recplot,38,acerto_confiante,0.9978067278862,0.9956134690437467,True,0.4841988681009866,,False
displasia,7,effnet_recplot,25,acerto_confiante,0.9977838397026062,0.9955676766112447,True,0.6457118630653836,,False
displasia,7,effnet_recplot,41,acerto_confiante,0.997657299041748,0.995314556406811,True,0.777880002300438,,False
displasia,7,effnet_recplot,6,acerto_confiante,0.9976179003715516,0.9952358272857965,True,0.625083745547841,,False
displasia,7,effnet_recplot,40,acerto_confiante,0.996797263622284,0.9935945766046644,True,0.7990642050249191,,False
displasia,7,effnet_recplot,45,acerto_confiante,0.996186375617981,0.9923727405257523,True,0.6065664421457946,,False
displasia,7,effnet_recplot,34,erro_confiante,0.997239351272583,0.9944786743726582,False,0.6988912518463906,0.48395289365198046,True
displasia,7,effnet_recplot,26,erro_confiante,0.9581310749053956,0.9162621125578883,False,0.6613547419369604,0.5648438013002987,True
displasia,7,effnet_recplot,32,erro_confiante,0.9474825859069824,0.8949651569128038,False,0.6690863433511146,0.5188389161276945,True
displasia,7,effnet_recplot,36,erro_confiante,0.8605629801750183,0.721125990152359,False,0.685523546975758,0.5118881555354872,True
displasia,7,effnet_recplot,1,erro_confiante,0.7332031726837158,0.46640634536743164,False,0.848657151808457,0.2522515870615996,False
displasia,7,effnet_recplot,35,erro_confiante,0.6943942308425903,0.38878849148750305,False,0.6635381363989548,0.400000777667767,True
displasia,7,effnet_recplot,21,erro_confiante,0.6000997424125671,0.20019951462745667,False,0.899302838529036,0.16750166010122328,True
displasia,12,mobilenet_orig,10,fronteira,0.5176107287406921,0.035221487283706665,False,0.7602151958866427,0.3166092935754777,True
displasia,12,mobilenet_orig,11,fronteira,0.5163565874099731,0.032713174819946345,False,0.6719558575393905,0.42687002012030284,True
displasia,12,mobilenet_orig,20,fronteira,0.5093442797660828,0.01868858933448797,False,0.6614317747598936,0.3804184724836891,True
displasia,12,mobilenet_orig,28,fronteira,0.5313339233398438,0.06266784667968756,False,0.7138509561159919,0.2279915339343423,True
displasia,12,mobilenet_orig,35,acerto_confiante,0.9990301728248596,0.9980603330768645,True,0.6056085296981524,,False
displasia,12,mobilenet_orig,25,acerto_confiante,0.9988645315170288,0.9977291112300009,True,0.6559574894811685,,False
displasia,12,mobilenet_orig,42,acerto_confiante,0.9988449811935424,0.9976899718167259,True,0.572828491943572,,False
displasia,12,mobilenet_orig,26,acerto_confiante,0.9986478686332704,0.9972957476275044,True,0.6040629262152689,,False
displasia,12,mobilenet_orig,34,acerto_confiante,0.9986154437065125,0.9972308850847186,True,0.4954987015320717,,False
displasia,12,mobilenet_orig,24,acerto_confiante,0.9985278248786926,0.9970556373009458,True,0.5123253602641148,,False
displasia,12,mobilenet_orig,8,acerto_confiante,0.9982507824897766,0.9965015650959687,True,0.6269778283448526,,False
displasia,12,mobilenet_orig,41,acerto_confiante,0.9977176189422609,0.9954352197237315,True,0.5379260487313817,,False
displasia,12,mobilenet_orig,44,acerto_confiante,0.9962587356567384,0.9925174762029202,True,0.5101103001048296,,False
displasia,12,mobilenet_orig,39,acerto_confiante,0.996254563331604,0.992509098025039,True,0.6349149218301043,,False
displasia,12,mobilenet_orig,45,acerto_confiante,0.9960781335830688,0.9921562541276218,True,0.5920584928370392,,False
displasia,12,mobilenet_orig,31,acerto_confiante,0.9958855509757996,0.9917710637673737,True,0.5379106964210277,,False
displasia,12,mobilenet_orig,40,acerto_confiante,0.9948630928993224,0.9897261969745159,True,0.616138923049297,,False
displasia,12,mobilenet_orig,23,acerto_confiante,0.9915305376052856,0.9830610668286681,True,0.4985364700576342,,False
displasia,12,mobilenet_orig,22,acerto_confiante,0.985207200050354,0.9704143712297082,True,0.5751698267227697,,False
displasia,12,mobilenet_orig,17,erro_confiante,0.5826778411865234,0.16535571217536926,False,0.7231533531812957,0.30959053082654736,True
displasia,12,mobilenet_orig,28,erro_confiante,0.5313339233398438,0.06266784667968756,False,0.7138509561159919,0.2279915339343423,True
displasia,12,mobilenet_orig,10,erro_confiante,0.5176107287406921,0.035221487283706665,False,0.7602151958866427,0.3166092935754777,True
displasia,12,mobilenet_orig,11,erro_confiante,0.5163565874099731,0.032713174819946345,False,0.6719558575393905,0.42687002012030284,True
displasia,12,mobilenet_orig,20,erro_confiante,0.5093442797660828,0.01868858933448797,False,0.6614317747598936,0.3804184724836891,True
