dataset,seed,branch,sample,categoria,confianca,margem,acertou,complexidade_heatmap,ssim_vs_grupo_confiante,ensemble_salvaria
pulmao,7,mobilenet_orig,6,acerto_confiante,0.9998317956924438,0.9997238597352407,True,0.5019292905392081,,False
pulmao,7,mobilenet_orig,5,acerto_confiante,0.99970942735672,0.9995034301100532,True,0.5399132439606518,,False
pulmao,7,mobilenet_orig,19,acerto_confiante,0.999171018600464,0.9986012831795962,True,0.5293279650303364,,False
pulmao,7,mobilenet_orig,37,acerto_confiante,0.9982699155807496,0.9969850231427702,True,0.45942423284436856,,False
pulmao,7,mobilenet_orig,14,acerto_confiante,0.997645914554596,0.9964024146320298,True,0.3618612743145241,,False
pulmao,7,mobilenet_orig,20,acerto_confiante,0.9973400831222534,0.9958973296452314,True,0.48447799587122636,,False
pulmao,7,mobilenet_orig,36,acerto_confiante,0.9968786835670472,0.9947281952481718,True,0.5266547681362395,,False
pulmao,7,mobilenet_orig,40,acerto_confiante,0.9940892457962036,0.9897686927579344,True,0.49868446602755845,,False
pulmao,7,mobilenet_orig,3,erro_confiante,0.7847478985786438,0.5822452157735825,False,0.7341625877381153,0.23115666060186457,True
pulmao,7,mobilenet_orig,15,erro_confiante,0.7793463468551636,0.5758251845836639,False,0.6071636743521,0.47926402874322654,False
pulmao,7,mobilenet_orig,51,erro_confiante,0.604340136051178,0.36892226338386536,False,0.6209677076501999,0.39517232731656304,True
pulmao,7,mobilenet_orig,7,erro_confiante,0.5716784000396729,0.25477501749992376,False,0.662262134401817,0.3909698121380276,True
pulmao,7,mobilenet_recplot,8,fronteira,0.3648782968521118,0.0007735490798950195,True,0.7993977508892038,0.2540541691841231,False
pulmao,7,mobilenet_recplot,52,fronteira,0.4977204203605652,0.06334084272384649,False,0.6613400677895959,0.37714152356231695,True
pulmao,7,mobilenet_recplot,58,fronteira,0.4286209642887115,0.01245537400245661,True,0.7307874691298725,0.3008413006836206,False
pulmao,7,mobilenet_recplot,31,acerto_confiante,0.990924835205078,0.9853392136283218,True,0.5538391784002311,,False
pulmao,7,mobilenet_recplot,37,acerto_confiante,0.987546980381012,0.97898861579597,True,0.3061633729299761,,False
pulmao,7,mobilenet_recplot,5,acerto_confiante,0.9866663813591005,0.9766851644963027,True,0.5210880900497333,,False
pulmao,7,mobilenet_recplot,4,acerto_confiante,0.9862754940986632,0.9764719456434249,True,0.5134997073139976,,False
pulmao,7,mobilenet_recplot,20,acerto_confiante,0.9811448454856871,0.968578572385013,True,0.46144028636853396,,False
pulmao,7,mobilenet_recplot,44,acerto_confiante,0.9810566306114196,0.9698903895914553,True,0.3714900356353889,,False
pulmao,7,mobilenet_recplot,43,acerto_confiante,0.9786282777786256,0.960680738091469,True,0.6476377832238718,,False
pulmao,7,mobilenet_recplot,35,acerto_confiante,0.9731616973876952,0.9515748117119073,True,0.4917351495306417,,False
pulmao,7,mobilenet_recplot,49,erro_confiante,0.9379106760025024,0.9027084782719612,False,0.6047310967696782,0.5008514532149508,False
pulmao,7,mobilenet_recplot,7,erro_confiante,0.9220787882804872,0.8620027862489225,False,0.4450928254834719,0.6437286383908473,True
pulmao,7,mobilenet_recplot,41,erro_confiante,0.9190101623535156,0.8608121350407602,False,0.4496308174478711,0.5204671488661062,True
pulmao,7,mobilenet_recplot,11,erro_confiante,0.8833023309707642,0.7805991247296333,False,0.6033113247391457,0.5708186464952038,True
pulmao,7,mobilenet_recplot,36,erro_confiante,0.8425481915473938,0.7267604097723961,False,0.7059896810408939,0.32901628440436576,True
pulmao,7,mobilenet_recplot,2,erro_confiante,0.8110887408256531,0.6470882743597031,False,0.564136853953163,0.46844503422865297,True
pulmao,7,mobilenet_recplot,14,erro_confiante,0.738616406917572,0.5244878530502319,False,0.6589254159130006,0.4719821658334195,True
pulmao,7,mobilenet_recplot,57,erro_confiante,0.7241314649581909,0.5242412835359574,False,0.4571266944198156,0.5051695312669487,True
pulmao,7,effnet_orig,0,fronteira,0.516957700252533,0.09857973456382757,True,0.5272060460202328,0.18455905704974468,False
pulmao,7,effnet_orig,3,fronteira,0.5033006072044373,0.08506938815116888,False,0.7514663711112906,0.2842989570845661,True
pulmao,7,effnet_orig,8,fronteira,0.3637940287590027,0.0162173211574555,True,0.648096820265784,0.3590855200623907,False
pulmao,7,effnet_orig,24,fronteira,0.5292389988899231,0.06198427081108099,True,0.6656901581844101,0.38864419306588965,False
pulmao,7,effnet_orig,35,fronteira,0.517815113067627,0.04143965244293213,True,0.7531599627397717,0.3852984158790061,False
pulmao,7,effnet_orig,19,acerto_confiante,0.9998997449874878,0.9998477173430729,True,0.5611887102244034,,False
pulmao,7,effnet_orig,36,acerto_confiante,0.9997522234916688,0.9995859345945065,True,0.47124906833267005,,False
pulmao,7,effnet_orig,42,acerto_confiante,0.9997404217720032,0.9996083200530848,True,0.5089775930396135,,False
pulmao,7,effnet_orig,39,acerto_confiante,0.9996256828308104,0.999403234294732,True,0.734764642890188,,False
pulmao,7,effnet_orig,29,acerto_confiante,0.999333918094635,0.9987314926693216,True,0.5655050415113752,,False
pulmao,7,effnet_orig,41,acerto_confiante,0.9992588758468628,0.998833825608017,True,0.5361791638211403,,False
pulmao,7,effnet_orig,40,acerto_confiante,0.9989868998527528,0.9984145808266477,True,0.6051676369500691,,False
