dataset,seed,branch,sample,categoria,confianca,margem,acertou,complexidade_heatmap,ssim_vs_grupo_confiante,ensemble_salvaria
pulmao,7,mobilenet_orig,6,acerto_confiante,0.9998317956924438,0.9997238597352407,True,0.5019292905392081,,False
pulmao,7,mobilenet_orig,5,acerto_confiante,0.99970942735672,0.9995034301100532,True,0.5399132439606518,,False
pulmao,7,mobilenet_orig,19,acerto_confiante,0.999171018600464,0.9986012831795962,True,0.5293279650303364,,False
pulmao,7,mobilenet_orig,37,acerto_confiante,0.9982699155807496,0.9969850231427702,True,0.45942423284436856,,False
pulmao,7,mobilenet_orig,14,acerto_confiante,0.997645914554596,0.9964024146320298,True,0.3618612743145241,,False
pulmao,7,mobilenet_orig,20,acerto_confiante,0.9973400831222534,0.9958973296452314,True,0.48447799587122636,,False
pulmao,7,mobilenet_orig,36,acerto_confiante,0.9968786835670472,0.9947281952481718,True,0.5266547681362395,,False
pulmao,7,mobilenet_orig,40,acerto_confiante,0.9940892457962036,0.9897686927579344,True,0.49868446602755845,,False
pulmao,7,mobilenet_orig,18,acerto_confiante,0.9934711456298828,0.9898869537282735,True,0.5235478660637232,,False
pulmao,7,mobilenet_orig,4,acerto_confiante,0.986635148525238,0.9798288242891431,True,0.40403449157945365,,False
pulmao,7,mobilenet_orig,58,acerto_confiante,0.986359179019928,0.9734834311529995,True,0.4680425643549835,,False
pulmao,7,mobilenet_orig,42,acerto_confiante,0.985750138759613,0.9779319232329726,True,0.49450929016975154,,False
pulmao,7,mobilenet_orig,54,acerto_confiante,0.9832082986831664,0.9727243185043334,True,0.5273803160443465,,False
pulmao,7,mobilenet_orig,41,acerto_confiante,0.9831442832946776,0.9704207647591828,True,0.5461950329576261,,False
pulmao,7,mobilenet_orig,12,acerto_confiante,0.9783249497413636,0.9650083454325796,True,0.6029397300851073,,False
pulmao,7,mobilenet_orig,3,erro_confiante,0.7847478985786438,0.5822452157735825,False,0.7341625877381153,0.24252897781778213,True
pulmao,7,mobilenet_orig,15,erro_confiante,0.7793463468551636,0.5758251845836639,False,0.6071636743521,0.506346388583998,False
pulmao,7,mobilenet_orig,51,erro_confiante,0.604340136051178,0.36892226338386536,False,0.6209677076501999,0.39278680262839094,True
pulmao,7,mobilenet_orig,7,erro_confiante,0.5716784000396729,0.25477501749992376,False,0.662262134401817,0.3813096663612459,True
pulmao,7,mobilenet_recplot,8,fronteira,0.3648782968521118,0.0007735490798950195,True,0.7993977508892038,0.26231968626239477,False
pulmao,7,mobilenet_recplot,52,fronteira,0.4977204203605652,0.06334084272384649,False,0.6613400677895959,0.3625764206883239,True
pulmao,7,mobilenet_recplot,58,fronteira,0.4286209642887115,0.01245537400245661,True,0.7307874691298725,0.31708467146981295,False
pulmao,7,mobilenet_recplot,31,acerto_confiante,0.990924835205078,0.9853392136283218,True,0.5538391784002311,,False
pulmao,7,mobilenet_recplot,37,acerto_confiante,0.987546980381012,0.97898861579597,True,0.3061633729299761,,False
pulmao,7,mobilenet_recplot,5,acerto_confiante,0.9866663813591005,0.9766851644963027,True,0.5210880900497333,,False
pulmao,7,mobilenet_recplot,4,acerto_confiante,0.9862754940986632,0.9764719456434249,True,0.5134997073139976,,False
pulmao,7,mobilenet_recplot,20,acerto_confiante,0.9811448454856871,0.968578572385013,True,0.46144028636853396,,False
pulmao,7,mobilenet_recplot,44,acerto_confiante,0.9810566306114196,0.9698903895914553,True,0.3714900356353889,,False
pulmao,7,mobilenet_recplot,43,acerto_confiante,0.9786282777786256,0.960680738091469,True,0.6476377832238718,,False
pulmao,7,mobilenet_recplot,35,acerto_confiante,0.9731616973876952,0.9515748117119073,True,0.4917351495306417,,False
pulmao,7,mobilenet_recplot,33,acerto_confiante,0.9728891253471376,0.9587480491027237,True,0.5734980746409203,,False
pulmao,7,mobilenet_recplot,47,acerto_confiante,0.9714558720588684,0.9459732118993998,True,0.5170248726201586,,False
pulmao,7,mobilenet_recplot,54,acerto_confiante,0.9687783718109132,0.946483224630356,True,0.433261473836869,,False
pulmao,7,mobilenet_recplot,46,acerto_confiante,0.9681652784347534,0.9498356077820063,True,0.5074965951707494,,False
pulmao,7,mobilenet_recplot,17,acerto_confiante,0.9640663266181946,0.9432180151343346,True,0.5878455249177172,,False
pulmao,7,mobilenet_recplot,30,acerto_confiante,0.962575614452362,0.9427052941173315,True,0.5612316626892184,,False
pulmao,7,mobilenet_recplot,24,acerto_confiante,0.9598070979118348,0.9293870832771064,True,0.5706184163500067,,False
pulmao,7,mobilenet_recplot,49,erro_confiante,0.9379106760025024,0.9027084782719612,False,0.6047310967696782,0.5320604367074326,False
pulmao,7,mobilenet_recplot,7,erro_confiante,0.9220787882804872,0.8620027862489225,False,0.4450928254834719,0.6221846570076968,True
pulmao,7,mobilenet_recplot,41,erro_confiante,0.9190101623535156,0.8608121350407602,False,0.4496308174478711,0.5218185370388166,True
pulmao,7,mobilenet_recplot,11,erro_confiante,0.8833023309707642,0.7805991247296333,False,0.6033113247391457,0.5528560245669502,True
pulmao,7,mobilenet_recplot,36,erro_confiante,0.8425481915473938,0.7267604097723961,False,0.7059896810408939,0.3392191740684689,True
pulmao,7,mobilenet_recplot,2,erro_confiante,0.8110887408256531,0.6470882743597031,False,0.564136853953163,0.49067885404917233,True
